,ids,output label
0,96396,8.326950428429122
1,80166,166.58955358616873
2,20516,67.72668633772554
3,88881,-101.46924962520706
4,69115,27.550871357241327
5,34026,28.478488880228433
6,67527,-285.4163588996796
7,56721,387.1475194665155
8,28608,333.8022513791452
9,28334,-80.96994431536123
10,87664,108.99039164711684
11,72786,308.6377248022505
12,80407,-392.05557998526683
13,32761,-473.5617053456015
14,68286,-115.49618207232675
15,95072,87.57621813096091
16,72666,7.943331152819162
17,27143,-190.98937107647706
18,62370,95.37071632299751
19,55971,106.89720049522825
20,29303,102.16881812134358
21,63140,21.06175199457416
22,74846,268.53590053204226
23,63080,-227.9715282737538
24,85080,44.71552104634758
25,34589,211.25700724854812
26,49242,-209.18309629536148
27,67716,-32.1550521016704
28,32005,-60.90560253596011
29,43883,-184.2613642621811
30,85715,247.67010259073186
31,71800,-245.7410958910262
32,36002,-54.325846233680274
33,54860,-11.85571196564323
34,39619,239.5502853282989
35,24485,68.06074899286617
36,42968,98.63392181725439
37,90358,391.94726646017693
38,63239,230.69898286960617
39,57246,-37.40599515987019
40,50693,278.22226605125854
41,65390,57.51510888102703
42,20540,-2.7939435349726693
43,56895,-165.7199815591493
44,71065,267.5514902413677
45,75234,-72.01992398873932
46,41935,-154.16464593003812
47,32693,-38.401972691756264
48,67988,-19.67947620124378
49,88791,-223.25436387329168
50,72735,157.44636022705535
51,64794,-506.0926951216208
52,35454,26.639667666422365
53,38951,121.3113305137266
54,81717,-52.45112211099329
55,57884,-95.47453536624548
56,76705,-44.29117141535465
57,47833,314.29697024900923
58,99486,153.92861010442746
59,47395,-94.60575156478072
60,23991,-55.82405177309239
61,63763,172.37059901385973
62,99349,-303.72890167156334
63,27558,247.5868426244585
64,66769,72.4226768289127
65,89764,-9.682357472392379
66,54980,520.3357414307911
67,51294,161.5461915143782
68,70244,-256.6751135422009
69,49075,121.19371673406295
70,98437,147.13329093472203
71,57230,57.39069991206794
72,24196,280.99154833813486
73,55183,-122.99005746284817
74,84312,116.53885478489227
75,51734,-73.68616924860916
76,73339,-42.28418935056491
77,67330,144.22871294118323
78,61216,-4.999173755961436
79,72404,225.13764306811194
80,79114,319.93572423136027
81,44385,101.3923769132389
82,98063,93.5427710428279
83,20349,-137.3730375268865
84,96932,119.50641964107436
85,58683,-138.81967012139037
86,69040,14.60367116070956
87,41442,260.4483366252366
88,66475,-179.11505578288188
89,79658,315.1458216515655
90,56649,15.590482983774947
91,61240,-257.47446265754235
92,96033,143.7659316313825
93,99245,145.11648771914562
94,20648,-64.37474808767217
95,50648,-217.41486240359265
96,87338,125.05684858226115
97,33589,175.88801395121743
98,23186,-189.02114586566736
99,40010,71.08947446519232
100,71044,-95.16343821799978
101,23216,338.8849216753092
102,24280,-247.81604297947973
103,97928,155.83570557687273
104,73416,294.4187684726319
105,68763,-41.357823127081296
106,84907,-237.4086914124964
107,69395,-189.65201561339572
108,77138,128.0214437342711
109,43291,318.29766176697154
110,58769,13.920656017743617
111,49627,-355.42162862586576
112,57906,152.7285732133416
113,47294,144.07870940381383
114,83627,13.927982839210848
115,49382,-10.889639154214116
116,58363,81.61418245142909
117,38265,-43.95609295290519
118,29970,-230.45439665843506
119,93967,83.54664880495022
120,99721,-61.34276956878505
121,37098,-143.3105505015288
122,92351,11.24555621188186
123,53202,196.16518600321388
124,38817,476.6981167721923
125,60025,-356.9765639343523
126,53643,-464.1605237925449
127,35808,-397.6534174065631
128,32722,224.4315992677214
129,60170,-302.0167489057223
130,47326,63.7590970089067
131,52201,-101.66185581145177
132,58707,-142.12812622022557
133,72765,348.0621773978325
134,33978,60.46196055576778
135,72425,85.13699337273297
136,60947,-165.90879915507125
137,38235,-105.92446611283506
138,88935,210.8275231416051
139,74627,-58.18662102461021
140,31009,-484.63597529739485
141,76856,-34.26862899227958
142,54229,62.83348962086142
143,85918,277.4880530182126
144,44079,455.1570916404695
145,38910,194.7815299007968
146,76345,100.00916528517618
147,42062,181.215650175103
148,29490,-128.90996711477044
149,22717,363.87501217580814
150,26697,333.1493876585745
151,46733,-54.078181208829626
152,39301,150.77522737685013
153,87635,-126.63744002868538
154,34691,-166.8365418109321
155,52901,110.14364586823754
156,87185,215.22692237299214
157,42281,401.5208295362185
158,27797,131.6659718015342
159,55406,275.1886425494176
160,75105,152.01580470898605
161,51556,-271.26640768867026
162,97880,-11.173140438223143
163,93000,-270.6729636576069
164,68545,154.35599587381978
165,51358,-34.76267010641711
166,39938,-94.40690059094669
167,97085,0.14294883555809434
168,21845,243.49599345251917
169,82307,195.5354341333599
170,40954,-254.2414978679817
171,20156,-195.31870360126536
172,75014,-141.26158785527062
173,38301,-150.1902627229536
174,75898,249.14321036498447
175,65475,352.6458320849147
176,45301,484.6579744554168
177,82246,350.02129788763153
178,20961,86.94802062133098
179,32857,319.41285959604403
180,45155,311.4527454769485
181,46966,83.31697308855476
182,48582,-109.48525307658522
183,20863,-80.68088552557307
184,47535,295.3640677950829
185,70839,-367.649459828197
186,62605,-214.01191029465653
187,20810,-19.294293186301694
188,34362,-53.690945795620955
189,59087,243.4409007952234
190,85365,-51.776665403753505
191,20463,-174.18542415701936
192,78715,-243.376781652173
193,60002,79.98073239453973
194,28923,-380.2816008861698
195,62639,-220.5615047560262
196,86150,-13.757040575266096
197,63526,106.47623145172383
198,37718,-111.9901102666415
199,64240,-26.75314842228432
200,66934,77.074211578534
201,76397,146.5716516933839
202,48547,-112.84334115231073
203,77522,-274.53166271721284
204,47117,-124.08033639118526
205,30114,175.20986387266095
206,44464,44.20233018849477
207,35697,-98.07938530776886
208,44110,-111.13081021630649
209,92048,467.6163637137775
210,40646,-288.8063996925555
211,35381,-56.82536252374053
212,97929,-85.63421733991399
213,42394,-28.029098277113057
214,84363,-56.54106537818277
215,51848,-178.89103703075108
216,86237,-90.73175298362045
217,96351,37.825794214005874
218,36173,-42.62298011173953
219,82125,-57.40410292850553
220,20235,-232.5246737818363
221,32553,141.043569126323
222,64488,374.9860962366507
223,37043,-314.3468853323317
224,37690,-93.60105295709573
225,65204,13.629294697130486
226,30553,7.186449374579546
227,46586,-236.4200649312427
228,41539,-171.31470632389855
229,72356,-68.83445684973123
230,39135,-280.88336987796845
231,48783,321.02560547352664
232,24975,-369.35825878939886
233,50429,255.76932993441284
234,90222,257.3971876237671
235,29383,251.12947335331143
236,87498,314.12464440431893
237,69808,107.85814626030992
238,61996,22.96614287597
239,47431,-377.7906763113984
240,98322,-50.256674843872055
241,35028,-63.24060640267347
242,94474,224.60436533821246
243,87086,-379.05215734075443
244,88442,-56.523599198787686
245,65264,-80.29799472027486
246,61808,-365.48120336000244
247,97355,400.51290061392785
248,21800,10.532029762060311
249,65978,344.1880923661538
250,87000,-265.114730168355
251,43930,-236.73174129265698
252,41007,40.00588048821927
253,98988,-103.29337937075428
254,97626,11.214680012906136
255,86399,109.9398790723869
256,28576,11.926788948682601
257,80993,123.42624717949118
258,75251,184.30046213327233
259,68289,-32.730169478567596
260,67902,-104.97254684965714
261,94242,-71.5082869709334
262,84863,402.46533232646414
263,74432,37.249979217757776
264,36604,14.155304062860857
265,58138,-111.5356932681791
266,20364,129.72115022630354
267,76214,430.46233073196225
268,35856,-89.4520237121379
269,81509,-198.78066115736397
270,57322,151.23308270070908
271,94973,-58.5130836847697
272,71745,-152.16132965679148
273,73279,96.7236788515165
274,75561,-346.4082282881055
275,50220,-131.97265313941966
276,60483,70.5246774720062
277,72156,-124.85776258263613
278,83053,-351.16073246593123
279,73083,-487.24777051645833
280,91507,-196.31425326010503
281,89372,250.95222999759008
282,89304,178.85523082609296
283,31824,-33.280499285404495
284,63868,-251.58651086927503
285,40592,122.37640012659446
286,33076,55.198964585822885
287,98791,369.96520580189787
288,38121,-26.314164336086343
289,66740,366.665859809009
290,23126,-21.665243701079397
291,78163,3.093211714399022
292,70602,293.2228211037473
293,83103,-6.696478604408306
294,28202,136.82959033586343
295,47601,192.5319451018448
296,42916,-74.14733036854798
297,93052,77.43977050434418
298,97233,28.77512245793295
299,91837,287.2104672695751
300,30634,161.49606540359434
301,75370,-194.88493933405465
302,61589,-52.32731736260833
303,30874,-287.2175972716665
304,63895,-119.73120767150377
305,23859,-90.62703080049016
306,57585,160.61582211985427
307,65991,-363.12127473206345
308,58091,-301.54281570059493
309,70558,-63.22413818744326
310,81229,-159.31867102579798
311,94131,153.57224119686475
312,77878,3.716813814123647
313,65972,254.8304466622676
314,88032,-255.60113748311971
315,98699,-74.5992162413147
316,71624,319.23131052252967
317,59707,-263.9178198592086
318,58434,296.63690899527745
319,49224,-56.85050387097002
320,70873,-154.13675831456158
321,92372,123.89074308454806
322,39054,-157.75083923461148
323,48377,-90.31642096374199
324,52276,376.59533990440417
325,99186,-34.47011291372685
326,24696,58.92056020255349
